"구분","데이터ID","도시/지역코드","명칭(한글)","명칭(영문)","카테고리/유형","권장비용(KRW)","설명(한글)","설명(영문)","교통/상세정보","공식웹사이트/이미지","공공데이터출처"
"K-푸드/미식","insadong_traditional_tea","SEOUL","인사동 전통 찻집 오미자차 & 한과 세트","Insadong Traditional Tea & Snack Set","DESSERT_CAFE","16000","인사동 쌈지길 고즈넉한 한옥 찻집에서 즐기는 시원한 오미자차와 전통 유과·약과 한과 세트","Traditional iced Omija berry tea paired with handcrafted Korean sweet honey cookies in Insadong Hanok tea house","외국인 선호 Top 3 필수 미식","https://tong.visitkorea.or.kr/cms/resource/38/2678838_image2_1.jpg","한국관광공사 TourAPI 포토갤러리 및 HypeHeritage 예산 DB"
"K-푸드/미식","seoul_korean_toast","SEOUL","아침 도심 공원 산책용 K-길거리 토스트 & 아메리카노","K-Street Toast & Morning Coffee x 2","STREET_SNACK","14000","달콤 고소한 버터 식빵에 아삭한 양배추와 계란 부침, 햄, 치즈를 얹은 K-길거리 토스트와 모닝 아메리카노 2잔 세트","Crispy sweet-and-savory Korean street toast packed with egg cabbage omelet, ham, cheese and two morning Americano coffees","외국인 선호 Top 3 필수 미식","https://tong.visitkorea.or.kr/cms/resource/63/1023863_image2_1.jpg","한국관광공사 TourAPI 포토갤러리 및 HypeHeritage 예산 DB"
"K-푸드/미식","myeongdong_street_snack","SEOUL","명동 스트리트 푸드 콤보 (길거리 토스트, 호떡, 탕후루)","Myeongdong Street Food Tasting Combo","STREET_SNACK","16000","명동 명물 꿀 호떡, 계란 토스트, 딸기 탕후루와 잡채 어묵 바를 한자리에서 즐기는 대표 길거리 미식 투어 콤보","Tasting combo featuring sweet honey hotteok, egg street toast, strawberry tanghulu, and fish cake skewers in vibrant Myeongdong","외국인 선호 Top 3 필수 미식","https://tong.visitkorea.or.kr/cms/resource/82/3092782_image2_1.jpg","한국관광공사 TourAPI 포토갤러리 및 HypeHeritage 예산 DB"
"K-푸드/미식","gwangjang_yukhoe_bindaetteok","SEOUL","100년 전통 광장시장 맷돌 빈대떡 & 신선 육회 탕탕이 세트","Gwangjang Market Bindaetteok & Beef Tartare (Yukhoe) Combo","MEAL","32000","100년 전통 광장시장의 명물 노릇노릇 맷돌 녹두빈대떡과 신선한 한우 소고기 육회·낙지 탕탕이 야식 콤보 세트","Crisp stone-ground mung bean bindaetteok pancake paired with fresh Korean beef tartare (yukhoe) in historic Gwangjang Market","외국인 선호 Top 3 필수 미식","https://conlab.visitkorea.or.kr/api/depot/public/depot-flow/query/download-image/ee3b8a7f-8453-45e2-9968-ac214c6bb688/it11","한국관광공사 TourAPI 포토갤러리 및 HypeHeritage 예산 DB"
"K-푸드/미식","myeongdong_kfood_snack","SEOUL","명동 길거리 음식 콤보 (계란빵, 떡볶이, 붕어빵)","Myeongdong Street Snack Tasting Platter","STREET_SNACK","16000","명동 야시장의 따끈한 달걀 품은 계란빵, 매콤달콤 쌀떡볶이, 바삭한 팥·슈크림 붕어빵을 함께 맛보는 길거리 간식 콤보","Classic warm egg bread, spicy-sweet rice tteokbokki, and crispy fish-shaped bungeoppang pastries on Myeongdong street","외국인 선호 Top 3 필수 미식","https://tong.visitkorea.or.kr/cms/resource/82/3092782_image2_1.jpg","한국관광공사 TourAPI 포토갤러리 및 HypeHeritage 예산 DB"
"K-푸드/미식","busan_dwaeji_gukbap","BUSAN","부산 본토 깊은 국물 돼지국밥 & 맛보기 수육 2인","Busan Pork Soup (Dwaeji-gukbap) & Boiled Pork Platter x 2","MEAL","24000","돼지 사골을 뽀얗게 우려낸 진한 육수에 푸짐한 고기와 맛보기 수육 한 접시, 부추 겉절이를 곁들인 부산 대표 2인 국밥","Piping-hot, rich pork bone broth packed with tender meat alongside savory boiled pork belly slices platter for two","외국인 선호 Top 3 필수 미식","https://tong.visitkorea.or.kr/cms/resource/80/2759680_image2_1.jpg","한국관광공사 TourAPI 포토갤러리 및 HypeHeritage 예산 DB"
"K-푸드/미식","jagalchi_raw_fish","BUSAN","자갈치 회센터 제철 활어회 & 얼큰 매운탕 정식 2인","Jagalchi Market Fresh Sashimi Platter & Spicy Fish Stew","MEAL","60000","부산 자갈치 수산시장에서 갓 건져 올린 신선한 광어·우럭 모둠 활어회와 칼칼하고 시원한 생선 서더리 매운탕 2인 상차림","Ocean-fresh seasonal sashimi platter featuring wild flatfish and rockfish paired with piping-hot spicy fish stew for two at Jagalchi Market","외국인 선호 Top 3 필수 미식","https://tong.visitkorea.or.kr/cms/resource/82/3092782_image2_1.jpg","한국관광공사 TourAPI 포토갤러리 및 HypeHeritage 예산 DB"
"K-푸드/미식","busan_nampo_street_snack","BUSAN","남포동 비프(BIFF)거리 씨앗호떡 & 부산 물떡 꼬치 세트","Busan BIFF Square Seed Hotteok & Fish Cake Combo","STREET_SNACK","8000","해바라기씨와 견과류가 듬뿍 들어간 남포동 원조 바삭 씨앗호떡과 진한 어묵 국물에 푹 끓여낸 쫀득한 부산 명물 물떡 꼬치 세트","Crispy sweet pancakes stuffed with crunchy seeds and nuts alongside chewy Busan skewered rice cakes in savory fish cake broth","외국인 선호 Top 3 필수 미식","https://tong.visitkorea.or.kr/cms/resource/99/3546099_image2_1.jpg","한국관광공사 TourAPI 포토갤러리 및 HypeHeritage 예산 DB"
"K-푸드/미식","busan_milmyeon","BUSAN","부산 밀면","Busan Milmyeon (Wheat Noodle Soup)","MEAL","9500","쫄깃한 밀가루 면발에 한약재를 넣고 우린 살얼음 육수와 매콤달콤한 비빔 양념을 얹어 시원하게 즐기는 부산 여름 별미","Busan signature cold wheat noodles served in icy herbal beef broth with cucumber, hard-boiled egg, and sweet chili sauce","외국인 선호 Top 3 필수 미식","https://tong.visitkorea.or.kr/cms/resource/88/3049888_image2_1.JPG","한국관광공사 TourAPI 포토갤러리 및 HypeHeritage 예산 DB"
"K-푸드/미식","busan_ssiat_hotteok","BUSAN","남포동 씨앗호떡","Nampodong Ssiat Hotteok (Seed Stuffed Sweet Pancake)","STREET_SNACK","2500","마가린에 바삭하게 구운 찹쌀 반죽을 갈라 해바라기씨, 호박씨, 땅콩 등 고소한 견과류와 흑설탕을 듬뿍 채운 길거리 간식","Golden griddled sweet pancake cut open and generously stuffed with crunchy sunflower seeds, pumpkin seeds, and brown sugar","외국인 선호 Top 3 필수 미식","https://tong.visitkorea.or.kr/cms/resource/94/2786894_image2_1.png","한국관광공사 TourAPI 포토갤러리 및 HypeHeritage 예산 DB"
"K-푸드/미식","busan_jagalchi_rawfish","BUSAN","자갈치 모둠 생선회","Jagalchi Raw Fish Platter (Sashimi)","SEAFOOD","30000","자갈치 시장에서 갓 건져 올린 광어, 우럭, 참돔을 싱싱하게 회 떠서 초고추장, 쌈장과 함께 즐기는 바다의 맛","Ultra-fresh slices of local catch including flounder and sea bream, enjoyed with spicy red chili paste and sesame oil wrap","대표 미식","https://tong.visitkorea.or.kr/cms/resource/13/2941313_image2_1.bmp","한국관광공사 TourAPI 포토갤러리 및 HypeHeritage 예산 DB"
"K-푸드/미식","busan_gijang_eel","BUSAN","기장 짚불 곰장어","Gijang Straw-Fire Grilled Hagfish","SEAFOOD","28000","볏짚에 불을 붙여 순간적인 고열로 구워내 겉은 바삭하고 속은 쫄깃하며 특유의 짚불 훈연 향이 배어있는 기장 명물","Unique Busan delicacy cooked over blazing rice straw fire, locking in natural sea flavor with distinct smoky aroma","대표 미식","https://tong.visitkorea.or.kr/cms/resource/83/4039583_image2_1.jpg","한국관광공사 TourAPI 포토갤러리 및 HypeHeritage 예산 DB"
"K-푸드/미식","busan_nakgop_sae","BUSAN","부산 낙곱새","Busan Nakgopsae (Octopus, Intestine & Shrimp Stew)","MEAL","14000","낙지, 대창(곱창), 새우를 매콤하고 얼큰한 비법 양념에 자작하게 끓여 밥 위에 얹어 김가루와 비벼 먹는 전골 요리","Spicy pan-stew combining tender baby octopus, rich beef intestines, and plump shrimp, served over steamed rice with seaweed","대표 미식","https://tong.visitkorea.or.kr/cms/resource/80/2759680_image2_1.jpg","한국관광공사 TourAPI 포토갤러리 및 HypeHeritage 예산 DB"
"K-푸드/미식","busan_eomuk_mooltteok","BUSAN","부산 어묵 & 물떡","Busan Fish Cake & Mooltteok (Rice Cake Skewers)","STREET_SNACK","4500","진한 무와 멸치 육수 가마솥에 푹 익힌 두툼한 명품 부산 어묵 꼬치와 쫀득하게 간이 밴 가래떡 꼬치","High-grade savory fish cakes and chewy cylindrical rice cakes slow-simmered on skewers in rich seasoned anchovy broth","대표 미식","https://tong.visitkorea.or.kr/cms/resource/80/2759680_image2_1.jpg","한국관광공사 TourAPI 포토갤러리 및 HypeHeritage 예산 DB"
"K-푸드/미식","busan_naengchae_jokbal","BUSAN","남포동 냉채족발","Nampodong Naengchae Jokbal (Chilled Jellyfish Trotters)","BBQ_FEAST","18000","얇게 썬 부드러운 족발에 오이, 해파리채를 곁들이고 코끝이 찡한 특제 겨자소스를 끼얹어 새콤달콤하게 즐기는 요리","Chilled thinly-sliced braised pork trotters tossed with jellyfish, cucumber matchsticks, and refreshing pungent mustard dressing's trotters tossed with jellyfish, cucumber slices, and sinus-clearing mustard dressing","대표 미식","https://tong.visitkorea.or.kr/cms/resource/58/2833858_image2_1.jpg","한국관광공사 TourAPI 포토갤러리 및 HypeHeritage 예산 DB"
"K-푸드/미식","busan_dongnae_pajeon","BUSAN","동래파전","Dongnae Pajeon (Traditional Green Onion Pancake)","BBQ_FEAST","20000","달콤하고 부드러운 동래 쪽파와 쇠고기, 신선한 해물을 찹쌀 반죽에 얹고 계란을 풀어 노릇하게 구워낸 부산 전통 파전","Historic scallion pancake topped with fresh seafood, tender beef, and egg, fried soft and moist inside and golden crispy outside","대표 미식","https://tong.visitkorea.or.kr/cms/resource/65/2778665_image2_1.jpg","한국관광공사 TourAPI 포토갤러리 및 HypeHeritage 예산 DB"
"K-푸드/미식","busan_haenyeo_ramen","BUSAN","영도 해녀 김밥 & 해물라면","Yeongdo Haenyeo Gimbap & Seafood Ramyeon","SEAFOOD","12000","영도 절벽 앞 해녀들이 갓 채취한 신선한 성게알(우니)을 얹어 먹는 김밥과 꽃게, 홍합을 넣고 끓인 얼큰한 라면","Cliffside seafood meal featuring seaweed rice rolls topped with fresh sea urchin roe and piping-hot ramen loaded with blue crab","대표 미식","https://tong.visitkorea.or.kr/cms/resource/69/2844169_image2_1.JPG","한국관광공사 TourAPI 포토갤러리 및 HypeHeritage 예산 DB"
"K-푸드/미식","busan_seafood_night","BUSAN","광안리 오션뷰 조개구이/해산물 플래터","Gwangalli Ocean View Seafood Platter","SEAFOOD","60000","광안대교 오션뷰 야경과 함께 즐기는 신선한 모둠 조개구이와 해산물 플래터","Fresh coastal grilled clams and seasonal seafood platter overlooking nighttime Gwangalli Bridge","외국인 선호 Top 3 필수 미식","https://tong.visitkorea.or.kr/cms/resource/13/2941313_image2_1.bmp","한국관광공사 TourAPI 포토갤러리 및 HypeHeritage 예산 DB"
"K-푸드/미식","busan_street_snack","BUSAN","남포동 씨앗호떡 & 부산 물떡 어묵","Busan Seed Hotteok & Fish Cake Combo","STREET_SNACK","8000","남포동 BIFF거리의 명물 고소한 씨앗호떡과 부산 어묵 골목의 따끈한 물떡 세트","Busan's iconic sweet seed hotteok paired with chewy rice cake skewers in piping-hot fish cake broth","외국인 선호 Top 3 필수 미식","https://tong.visitkorea.or.kr/cms/resource/94/2786894_image2_1.png","한국관광공사 TourAPI 포토갤러리 및 HypeHeritage 예산 DB"
"K-푸드/미식","jeju_black_pork","JEJU","제주 참숯 흑돼지 구이 & 멜젓 쌈세트 (2인)","Authentic Jeju Black Pork BBQ Feast x 2","BBQ_FEAST","64000","청정 제주 한라산 자락 토종 흑돼지 두툼한 근고기를 참숯에 구워 멜젓(멸치젓)과 함께 즐기는 2인 명품 쌈세트","Authentic Jeju black pork thick-cut belly charcoal-grilled and served with warm fermented anchovy meljeot dipping sauce feast for two","외국인 선호 Top 3 필수 미식","https://tong.visitkorea.or.kr/cms/resource/12/3477212_image2_1.jpg","한국관광공사 TourAPI 포토갤러리 및 HypeHeritage 예산 DB"
"K-푸드/미식","jeju_seafood_ramyeon","JEJU","해변 통문어·전복 해물라면 & 딱새우 콤보","Jeju Coastal Seafood Ramyeon & Shrimp Combo","MEAL","26000","살아있는 통문어 한 마리와 전복, 꽃게, 홍합을 통째로 넣고 칼칼하게 끓인 명품 해물라면과 달큰한 딱새우 회 콤보","Whole baby octopus, fresh abalone, crab and mussels simmered in spicy broth paired with sweet Jeju red band shrimp sashimi","외국인 선호 Top 3 필수 미식","https://tong.visitkorea.or.kr/cms/resource/66/3096066_image2_1.jpg","한국관광공사 TourAPI 포토갤러리 및 HypeHeritage 예산 DB"
"K-푸드/미식","jeju_hallabong_dessert","JEJU","애월/함덕 오션뷰 카페 제주 한라봉 에이드 & 당근 케이크","Jeju Hallabong Citrus Ade & Oceanview Pastry","DESSERT_CAFE","16000","제주산 상큼한 한라봉 수제 청으로 만든 스파클링 에이드 2잔과 구좌읍 특산 당근으로 구워낸 촉촉한 크림치즈 당근 케이크","Two sparkling handmade Hallabong citrus ades paired with moist Gujwa carrot cream cheese cake at coastal oceanview cafe","외국인 선호 Top 3 필수 미식","https://tong.visitkorea.or.kr/cms/resource/36/2833236_image2_1.JPG","한국관광공사 TourAPI 포토갤러리 및 HypeHeritage 예산 DB"
"K-푸드/미식","jeju_gogi_guksu","JEJU","제주 고기국수","Jeju Gogi-guksu (Pork Noodle Soup)","MEAL","10000","돼지 뼈를 오랜 시간 뽀얗게 우려낸 담백하고 진한 육수에 중면 국수와 도톰한 수육 편육을 얹어 낸 제주의 향토음식","Comforting bowl of yellow wheat noodles in rich pork bone broth crowned with tender slices of braised pork belly","외국인 선호 Top 3 필수 미식","https://tong.visitkorea.or.kr/cms/resource/36/2833236_image2_1.JPG","한국관광공사 TourAPI 포토갤러리 및 HypeHeritage 예산 DB"
"K-푸드/미식","jeju_galchi_jorim","JEJU","제주 은갈치조림","Jeju Galchi-jorim (Braised Silver Cutlassfish)","SEAFOOD","32000","제주 바다에서 갓 낚아 올린 싱싱한 은갈치를 감자, 무와 함께 매콤달콤한 고추장 양념에 자작하게 졸여낸 명품 요리","Extra-long wild silver cutlassfish simmered gently with radishes and potatoes in fiery-sweet garlic chili sauce","외국인 선호 Top 3 필수 미식","https://tong.visitkorea.or.kr/cms/resource/75/4005575_image2_1.jpg","한국관광공사 TourAPI 포토갤러리 및 HypeHeritage 예산 DB"
"K-푸드/미식","jeju_abalone_porridge","JEJU","제주 전복죽 & 해물뚝배기","Jeju Jeonbok-juk (Abalone Porridge & Clay Pot Stew)","SEAFOOD","16000","신선한 전복 내장을 넣어 진하고 녹진하게 끓인 전통 전복죽과 딱새우, 조개가 들어간 얼큰하고 시원한 해물뚝배기","Rich, green-hued rice porridge simmered with wild abalone viscera, served alongside a sizzling clay pot of local seafood","대표 미식","https://tong.visitkorea.or.kr/cms/resource/20/2868420_image2_1.jpg","한국관광공사 TourAPI 포토갤러리 및 HypeHeritage 예산 DB"
"K-푸드/미식","jeju_ttaksaewoo_sashimi","JEJU","제주 딱새우회 & 해산물 모둠","Jeju Ttaksaewoo Sashimi (Red-banded Lobster Platter)","SEAFOOD","25000","제주 청정 바다에서 갓 잡은 신선한 딱새우를 손질해 입에 넣으면 사르르 녹아내리는 달콤하고 차진 식감의 고급 생선회","Pristine sweet red-banded spiny lobsters harvested around Jeju, noted for their tender, melt-in-mouth sweetness and chew's pristine waters","대표 미식","https://upload.wikimedia.org/wikipedia/commons/4/4f/%EB%94%B1%EC%83%88%EC%9A%B0.jpg","한국관광공사 TourAPI 포토갤러리 및 HypeHeritage 예산 DB"
"K-푸드/미식","jeju_bomal_kalguksu","JEJU","제주 보말칼국수","Jeju Bomal Kalguksu (Sea Snail Noodle Soup)","MEAL","12000","제주 갯바위에서 채취한 고둥(보말)의 내장까지 통째로 갈아 넣어 녹진하고 깊은 바다 향이 우러난 진국 칼국수","Deep green, richly savory noodle soup made from wild Jeju sea snails ground with internal organs for intense sea umami","대표 미식","https://tong.visitkorea.or.kr/cms/resource/22/4075322_image2_1.jpg","한국관광공사 TourAPI 포토갤러리 및 HypeHeritage 예산 DB"
"K-푸드/미식","jeju_citrus_omegi","JEJU","제주 오메기떡 & 한라봉 디저트","Jeju Omegi-tteok & Hallabong Dessert","DESSERT_CAFE","6000","차조와 쑥 반죽 속에 달콤한 팥소를 채우고 통팥 고물을 묻힌 제주 전통 오메기떡과 상큼 달콤한 한라봉 주스","Traditional Jeju mugwort rice cakes filled with sweet red beans rolled in azuki beans, served with refreshing Hallabong juice","대표 미식","https://upload.wikimedia.org/wikipedia/commons/4/47/%EC%98%A4%EB%A9%94%EA%B8%B0%EB%96%A1_%EC%A0%95%EB%A9%B4.jpg","한국관광공사 TourAPI 포토갤러리 및 HypeHeritage 예산 DB"
"K-푸드/미식","jeju_dombe_gogi","JEJU","제주 돔베고기","Jeju Dombe-gogi (Boiled Pork on Cutting Board)","BBQ_FEAST","22000","갓 삶아낸 두툼하고 촉촉한 돼지고기 수육을 나무 도마(돔베)에 썰어 굵은 소금과 멜젓, 쌈채소와 함께 즐기는 제주 향토 음식","Juicy, freshly boiled tender pork belly sliced on a rustic wooden chopping board with sea salt and pungent fermented anchovy sauce","대표 미식","https://tong.visitkorea.or.kr/cms/resource/68/2836968_image2_1.jpg","한국관광공사 TourAPI 포토갤러리 및 HypeHeritage 예산 DB"
"K-푸드/미식","jeju_hanchi_mulhoe","JEJU","제주 한치물회","Jeju Hanchi Mulhoe (Chilled Squid Soup)","SEAFOOD","16000","갓 잡아 부드럽고 쫄깃한 한치 생선살을 오이, 미나리와 함께 살얼음 동동 띄운 된장·초고추장 육수에 말아 먹는 여름 별미","Tender fresh squid slices served in refreshing ice-cold spicy broth seasoned with fermented soybean paste and vinegar","대표 미식","https://tong.visitkorea.or.kr/cms/resource/15/2872615_image2_1.JPG","한국관광공사 TourAPI 포토갤러리 및 HypeHeritage 예산 DB"
"K-푸드/미식","jeju_okdom_gui","JEJU","제주 옥돔구이","Jeju Okdom-gui (Grilled Red Tilefish)","MEAL","22000","제주 특산 옥돔을 바닷바람에 반건조하여 기름에 노릇노릇 바삭하게 구워내 담백하고 고소한 맛이 일품인 생선구이","Sea-breeze dried royal red tilefish grilled with a golden crisp exterior and moist, delicately sweet and clean white meat","대표 미식","https://upload.wikimedia.org/wikipedia/commons/b/bc/Korean_cuisine-Jeju_Island-Okdom_gui-Grilled_Tilefish-01.jpg","한국관광공사 TourAPI 포토갤러리 및 HypeHeritage 예산 DB"
"K-푸드/미식","jeonju_choco_pie","JEONJU","전주 한옥마을 수제 초코파이 & 콩나물국밥 아침","Jeonju Choco Pie & Morning Soup","MEAL","15000","한옥마을 명물 달콤한 수제 초코파이 디저트와 뚝배기 전주 콩나물국밥 아침 식사 콤보","Iconic Jeonju handmade artisan choco pie paired with hot savory bean sprout soup breakfast","외국인 선호 Top 3 필수 미식","https://tong.visitkorea.or.kr/cms/resource/18/2840018_image2_1.jpg","한국관광공사 TourAPI 포토갤러리 및 HypeHeritage 예산 DB"
"K-푸드/미식","jeonju_gamaek_culture","JEONJU","전주 레트로 골목 가맥(가게맥주) 황태구이 & 특제 소스 야식 세트","Jeonju Retro Street Pub (Gamaek) Dried Pollack & Beer","STREET_SNACK","22000","전주 동문거리 노포 가맥집의 바삭하게 연탄불에 구워낸 황태포와 마요네즈·청양고추 특제 간장 소스, 시원한 병맥주 야식 세트","Crispy briquette-grilled dried pollack served with secret chili mayonnaise soy sauce and cold beer at Jeonju's historic corner stores","외국인 선호 Top 3 필수 미식","https://tong.visitkorea.or.kr/cms/resource/04/3304404_image2_1.jpg","한국관광공사 TourAPI 포토갤러리 및 HypeHeritage 예산 DB"
"K-푸드/미식","jeonju_bibimbap","JEONJU","전주 비빔밥","Jeonju Bibimbap (Royal Mixed Rice)","MEAL","14000","사골 육수로 지은 밥에 황포묵, 육회, 콩나물, 계절 나물 등 오색 고명을 정갈하게 얹어 놋그릇에 담아내는 유네스코 음식 창의도시 전주의 대표 요리","World-renowned UNESCO traditional rice bowl cooked in rich beef bone broth, topped with seasonal namul, mung bean jelly, and seasoned beef's culinary crown jewel: beef broth rice served in heavy brass bowl with seasoned beef tartare and 10 herbs","외국인 선호 Top 3 필수 미식","https://tong.visitkorea.or.kr/cms/resource/63/1023863_image2_1.jpg","한국관광공사 TourAPI 포토갤러리 및 HypeHeritage 예산 DB"
"K-푸드/미식","jeonju_kongnamul_gukbap","JEONJU","전주 콩나물국밥","Jeonju Kongnamul-gukbap (Bean Sprout Soup)","MEAL","9000","전주 8미 중 으뜸인 아삭한 콩나물과 오징어를 맑은 육수에 끓여 김가루와 수란(반숙란)을 곁들여 먹는 전주의 해장국","Crisp local bean sprouts simmered in clean anchovy-squid broth, served boiling with soft-poached eggs and roasted seaweed","외국인 선호 Top 3 필수 미식","https://tong.visitkorea.or.kr/cms/resource/63/1023863_image2_1.jpg","한국관광공사 TourAPI 포토갤러리 및 HypeHeritage 예산 DB"
"K-푸드/미식","jeonju_pi_sundae","JEONJU","전주 피순대국밥","Jeonju Pi-sundae (Authentic Blood Sausage Soup)","MEAL","10000","돼지 막창에 선지와 채소를 꽉 채워 쪄낸 부드럽고 녹진한 피순대를 초장에 찍어 먹고 얼큰한 뚝배기 국밥으로 즐기는 전주 명물","Creamy traditional blood sausage hand-stuffed in natural casing, dipped in vinegared chili paste and enjoyed in boiling spicy stew","외국인 선호 Top 3 필수 미식","https://tong.visitkorea.or.kr/cms/resource/63/1023863_image2_1.jpg","한국관광공사 TourAPI 포토갤러리 및 HypeHeritage 예산 DB"
"K-푸드/미식","jeonju_hanjeongsik_full","JEONJU","전주 한정식","Jeonju Grand Hanjeongsik (Royal Course Feast)","MEAL","40000","맛의 고장 전주의 진수를 느낄 수 있는 30여 가지의 산해진미, 갈비구이, 계절 찌개와 정갈한 찬들이 차려지는 명품 상차림","Grand 30-dish royal feast representing the heritage of Jeonju with charcoal-grilled beef, seasonal stews, and delicate side dishes","대표 미식","https://tong.visitkorea.or.kr/cms/resource/63/1023863_image2_1.jpg","한국관광공사 TourAPI 포토갤러리 및 HypeHeritage 예산 DB"
"K-푸드/미식","jeonju_gamaek","JEONJU","전주 가맥 황태포","Jeonju Gamaek Hwangtae (Charcoal-Toasted Dried Pollock)","STREET_SNACK","15000","동네 가게 맥줏집(가맥)에서 연탄불에 바삭하고 고소하게 구워낸 두툼한 황태포와 청양고추 간장마요 특제 소스","Jeonju corner pub culture featuring thick dried pollock roasted over briquettes to airy perfection, paired with spicy mayo-soy dip","대표 미식","https://tong.visitkorea.or.kr/cms/resource/63/1023863_image2_1.jpg","한국관광공사 TourAPI 포토갤러리 및 HypeHeritage 예산 DB"
"K-푸드/미식","jeonju_tteokgalbi","JEONJU","전주 한우 떡갈비","Jeonju Hanwoo Tteokgalbi (Minced Beef Patties)","BBQ_FEAST","16000","소갈빗살을 칼로 곱게 다져 달콤 짭조름한 양념을 버무린 뒤 참숯불에 떡처럼 도톰하게 빚어 구워낸 궁중 요리","Tender minced beef ribs marinated in sweet garlic soy glaze, shaped into thick juicy patties and charcoal-grilled","대표 미식","https://tong.visitkorea.or.kr/cms/resource/63/1023863_image2_1.jpg","한국관광공사 TourAPI 포토갤러리 및 HypeHeritage 예산 DB"
"K-푸드/미식","jeonju_moju_pajeon","JEONJU","전주 모주 & 해물파전","Jeonju Moju & Haemul Pajeon (Herbal Wine & Scallion Pancake)","DESSERT_CAFE","12000","막걸리에 계피, 대추, 생강 등 한약재를 넣고 달여 은은하게 달콤한 저알콜 모주와 겉바속촉 해물파전","Naturally sweet low-alcohol herbal wine simmered with cinnamon and dates, paired with a crisp and savory seafood pancake","대표 미식","https://tong.visitkorea.or.kr/cms/resource/63/1023863_image2_1.jpg","한국관광공사 TourAPI 포토갤러리 및 HypeHeritage 예산 DB"
"K-푸드/미식","jeonju_veteran_kalguksu","JEONJU","전주 베테랑 들깨칼국수","Jeonju Veteran Kalguksu (Egg Drop Perilla Noodle Soup)","MEAL","9000","달걀을 푼 구수하고 걸쭉한 국물에 들깨가루, 김가루, 고춧가루를 삼색으로 듬뿍 얹어 비벼 먹는 한옥마을 명물 칼국수","Comforting thick egg-drop broth noodles generously dusted with toasted perilla seeds, nori flakes, and spicy red pepper","대표 미식","https://tong.visitkorea.or.kr/cms/resource/63/1023863_image2_1.jpg","한국관광공사 TourAPI 포토갤러리 및 HypeHeritage 예산 DB"
"K-푸드/미식","jeonju_omogari_tang","JEONJU","전주 오모가리탕","Jeonju Omogari-tang (Clay Pot Freshwater Fish Stew)","SEAFOOD","22000","전주천 변 뚝배기(오모가리)에 메기, 쏘가리와 시래기를 넣고 얼큰하고 구수하게 끓여낸 전통 매운탕","Traditional spicy freshwater fish stew slow-simmered in thick earthenware pots with dried radish greens and garlic","대표 미식","https://tong.visitkorea.or.kr/cms/resource/97/3054097_image2_1.jpg","한국관광공사 TourAPI 포토갤러리 및 HypeHeritage 예산 DB"
"K-푸드/미식","jeonju_chocopie","JEONJU","전주 수제 초코파이","Jeonju Artisanal Choco Pie","DESSERT_CAFE","3500","달콤한 초콜릿 코팅과 부드러운 초코 시트 사이에 딸기잼과 하얀 마시멜로 크림, 호두가 씹히는 전주 전통 베이커리 빵","Famous handmade pastry featuring soft chocolate biscuit filled with sweet strawberry jam, cream, and crunchy walnuts","대표 미식","https://tong.visitkorea.or.kr/cms/resource/63/1023863_image2_1.jpg","한국관광공사 TourAPI 포토갤러리 및 HypeHeritage 예산 DB"
"K-푸드/미식","gangneung_chodang_sundubu","GANGNEUNG","강릉 초당 순두부","Gangneung Chodang Sundubu (Sea-Water Soft Tofu)","MEAL","11000","동해안 청정 바닷물을 간수로 사용하여 콩 본연의 고소하고 달큰한 풍미가 가득한 400년 전통의 부드러운 순두부","Celebrated 400-year traditional soft tofu coagulated exclusively with pristine East Sea deep seawater for unmatched natural sweetness","외국인 선호 Top 3 필수 미식","https://tong.visitkorea.or.kr/cms/resource/61/4039261_image2_1.jpg","한국관광공사 TourAPI 포토갤러리 및 HypeHeritage 예산 DB"
"K-푸드/미식","gangneung_jang_kalguksu","GANGNEUNG","강릉 장칼국수","Gangneung Jang Kalguksu (Spicy Paste Noodles)","MEAL","9000","구수한 된장과 칼칼한 고추장을 멸치 육수에 풀어 호박, 감자, 계란을 넣고 걸쭉하게 끓여낸 강릉의 소울 칼국수","Thick hand-cut knife noodles simmered in rich, fiery red broth seasoned with fermented red pepper paste and soybean paste","외국인 선호 Top 3 필수 미식","https://tong.visitkorea.or.kr/cms/resource/61/4039261_image2_1.jpg","한국관광공사 TourAPI 포토갤러리 및 HypeHeritage 예산 DB"
"K-푸드/미식","gangneung_anmok_coffee","GANGNEUNG","안목해변 스페셜티 커피","Anmok Beach Specialty Drip Coffee","DESSERT_CAFE","8000","한국의 커피 1번지 안목 커피거리 바다를 바라보며 마시는 대한민국 1세대 바리스타들의 명품 핸드드립 커피","Freshly roasted artisanal specialty pour-over coffee savored along historic Anmok Coastal Beach Coffee Street's coffee capital overlooking the scenic blue ocean waves","외국인 선호 Top 3 필수 미식","https://tong.visitkorea.or.kr/cms/resource/58/4075958_image2_1.jpg","한국관광공사 TourAPI 포토갤러리 및 HypeHeritage 예산 DB"
